document_type,source_root,source_folder,invoice_type,invoice_status_hint,client_name,document_number,order_reference,delivery_reference,document_date,file_name,relative_path,extension
quote,ofertas,26038 GESCHMIDT Jonathan Dutton,,,GESCHMIDT,26038,,,,26038-Subaru pins PRAS148165119055; PRAS088140066032 NC2-GESCHMIDT.xlsx,ofertas/GESCHMIDT/GESCHMIDT USA/26038 GESCHMIDT Jonathan Dutton/26038-Subaru pins PRAS148165119055; PRAS088140066032 NC2-GESCHMIDT.xlsx,.xlsx
quote,ofertas,26038 GESCHMIDT Jonathan Dutton,,,GESCHMIDT,26038,,,,Subaru Quote request.msg,ofertas/GESCHMIDT/GESCHMIDT USA/26038 GESCHMIDT Jonathan Dutton/Subaru Quote request.msg,.msg
quote,ofertas,26046 GESCHMIDT centr Becky,,,GESCHMIDT,26046,,,,26046-ceramic pin PNT111150-C2W NC-2-GESCHMIDT.pdf,ofertas/GESCHMIDT/GESCHMIDT USA/26046 GESCHMIDT centr Becky/26046-ceramic pin PNT111150-C2W NC-2-GESCHMIDT.pdf,.pdf
quote,ofertas,26046 GESCHMIDT centr Becky,,,GESCHMIDT,26046,,,,26046-ceramic pin PNT111150-C2W NC-2-GESCHMIDT.xlsx,ofertas/GESCHMIDT/GESCHMIDT USA/26046 GESCHMIDT centr Becky/26046-ceramic pin PNT111150-C2W NC-2-GESCHMIDT.xlsx,.xlsx
quote,ofertas,26046 GESCHMIDT centr Becky,,,GESCHMIDT,26046,,,,PNT111150-C2W.pdf,ofertas/GESCHMIDT/GESCHMIDT USA/26046 GESCHMIDT centr Becky/PNT111150-C2W.pdf,.pdf
quote,ofertas,26046 GESCHMIDT centr Becky,,,GESCHMIDT,26046,,,,Quote 44604.msg,ofertas/GESCHMIDT/GESCHMIDT USA/26046 GESCHMIDT centr Becky/Quote 44604.msg,.msg
quote,ofertas,26074 GESCHMIDT becky Jordan,,,GESCHMIDT,26074,,,,21247 RIVIT-PIN GE Schmidt KZY1000.msg,ofertas/GESCHMIDT/GESCHMIDT USA/26074 GESCHMIDT becky Jordan/21247 RIVIT-PIN GE Schmidt KZY1000.msg,.msg
quote,ofertas,26074 GESCHMIDT becky Jordan,,,GESCHMIDT,26074,,,,22520-Rivit Pin NANRIVKZY1000-01 KZY-GESCHMIDT.pdf,ofertas/GESCHMIDT/GESCHMIDT USA/26074 GESCHMIDT becky Jordan/22520-Rivit Pin NANRIVKZY1000-01 KZY-GESCHMIDT.pdf,.pdf
quote,ofertas,26074 GESCHMIDT becky Jordan,,,GESCHMIDT,26074,,,,26074-Rivit pin NANRIVKZY1000-01 NC-2-GESCHMIDT.pdf,ofertas/GESCHMIDT/GESCHMIDT USA/26074 GESCHMIDT becky Jordan/26074-Rivit pin NANRIVKZY1000-01 NC-2-GESCHMIDT.pdf,.pdf
quote,ofertas,26074 GESCHMIDT becky Jordan,,,GESCHMIDT,26074,,,,26074-Rivit pin NANRIVKZY1000-01 NC-2-GESCHMIDT.xlsx,ofertas/GESCHMIDT/GESCHMIDT USA/26074 GESCHMIDT becky Jordan/26074-Rivit pin NANRIVKZY1000-01 NC-2-GESCHMIDT.xlsx,.xlsx
quote,ofertas,26074 GESCHMIDT becky Jordan,,,GESCHMIDT,26074,,,,NANRIVKZY1000-01 REV 1.pdf,ofertas/GESCHMIDT/GESCHMIDT USA/26074 GESCHMIDT becky Jordan/NANRIVKZY1000-01 REV 1.pdf,.pdf
quote,ofertas,26074 GESCHMIDT becky Jordan,,,GESCHMIDT,26074,,,,Quote 44753.msg,ofertas/GESCHMIDT/GESCHMIDT USA/26074 GESCHMIDT becky Jordan/Quote 44753.msg,.msg
quote,ofertas,26108 GESCHMIDT Brayden Abner,,,GESCHMIDT,26108,,,,26108-Welding pin C2W-TA-M6-69  NC2 -GESCHMIDT.pdf,ofertas/GESCHMIDT/GESCHMIDT USA/26108 GESCHMIDT Brayden Abner/26108-Welding pin C2W-TA-M6-69  NC2 -GESCHMIDT.pdf,.pdf
quote,ofertas,26108 GESCHMIDT Brayden Abner,,,GESCHMIDT,26108,,,,26108-Welding pin C2W-TA-M6-69  NC2 -GESCHMIDT.xlsx,ofertas/GESCHMIDT/GESCHMIDT USA/26108 GESCHMIDT Brayden Abner/26108-Welding pin C2W-TA-M6-69  NC2 -GESCHMIDT.xlsx,.xlsx
quote,ofertas,26108 GESCHMIDT Brayden Abner,,,GESCHMIDT,26108,,,,RFQ For C2W-TA-M6-69.msg,ofertas/GESCHMIDT/GESCHMIDT USA/26108 GESCHMIDT Brayden Abner/RFQ For C2W-TA-M6-69.msg,.msg
quote,ofertas,26106 GESTAMP NAVARRA Actualizacion WJSO0100050; WJSO0100159,,,GESTAMP,26106,,,,"26106-Centr, WJSO0100050; WJSO0100159 NC-2-GESTAMP NAVARRA.xlsx","ofertas/GESTAMP/GESTAMP NAVARRA/26106 GESTAMP NAVARRA Actualizacion WJSO0100050; WJSO0100159/26106-Centr, WJSO0100050; WJSO0100159 NC-2-GESTAMP NAVARRA.xlsx",.xlsx
quote,ofertas,26114 GESTAMP NAVARRA ActualizacionWJSO0100160,,,GESTAMP,26114,,,,26114-Centrador WJSO0100160 NC-2-GESTAMP NAVARRA.pdf,ofertas/GESTAMP/GESTAMP NAVARRA/26114 GESTAMP NAVARRA ActualizacionWJSO0100160/26114-Centrador WJSO0100160 NC-2-GESTAMP NAVARRA.pdf,.pdf
quote,ofertas,26119 GESTAMP NAVARRA Actualización,,,GESTAMP,26119,,,,18142-Centrador WJSO0100214 NC-2-GESTAMP NAVARRA.xlsx,ofertas/GESTAMP/GESTAMP NAVARRA/26119 GESTAMP NAVARRA Actualización/18142-Centrador WJSO0100214 NC-2-GESTAMP NAVARRA.xlsx,.xlsx
quote,ofertas,26119 GESTAMP NAVARRA Actualización,,,GESTAMP,26119,,,,26119-Centrador WJSO0100214 NC-2-GESTAMP NAVARRA.xlsx,ofertas/GESTAMP/GESTAMP NAVARRA/26119 GESTAMP NAVARRA Actualización/26119-Centrador WJSO0100214 NC-2-GESTAMP NAVARRA.xlsx,.xlsx
quote,ofertas,26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2,,,GESTAMP,25458,,,,25458 SOFEDIT SERMAISES casquillos NC2.msg,ofertas/GESTAMP/GESTAMP SOFEDIT SERMAISES/26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2/25458 SOFEDIT SERMAISES casquillos NC2.msg,.msg
quote,ofertas,26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2,,,GESTAMP,26005,,,,26005-Pilote hybride partie femelle 09726043 NC2-GESTAMP SOFEDIT SERMAISES.pdf,ofertas/GESTAMP/GESTAMP SOFEDIT SERMAISES/26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2/26005-Pilote hybride partie femelle 09726043 NC2-GESTAMP SOFEDIT SERMAISES.pdf,.pdf
quote,ofertas,26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2,,,GESTAMP,26005,,,,26005-Pilote hybride partie femelle 09726043 NC2-GESTAMP SOFEDIT SERMAISES.xlsx,ofertas/GESTAMP/GESTAMP SOFEDIT SERMAISES/26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2/26005-Pilote hybride partie femelle 09726043 NC2-GESTAMP SOFEDIT SERMAISES.xlsx,.xlsx
quote,ofertas,26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2,,,GESTAMP,26005,,,,Demande de prix et délai PILOTE HYBRIDE mach625 50103662 .msg,ofertas/GESTAMP/GESTAMP SOFEDIT SERMAISES/26005 SOFEDIT SERMAISES pilote hybride 9726044 - 50103662 NC2/Demande de prix et délai PILOTE HYBRIDE mach625 50103662 .msg,.msg
quote,ofertas,26036 SOFEDIT SERMAISES,,,GESTAMP,26036,,,,26036-Pilote M4L27 D7 d4.8 NC2-GESTAMP SOFEDIT SERMAISES.pdf,ofertas/GESTAMP/GESTAMP SOFEDIT SERMAISES/26036 SOFEDIT SERMAISES/26036-Pilote M4L27 D7 d4.8 NC2-GESTAMP SOFEDIT SERMAISES.pdf,.pdf
quote,ofertas,26036 SOFEDIT SERMAISES,,,GESTAMP,26036,,,,26036-Pilote M4L27 D7 d4.8 NC2-GESTAMP SOFEDIT SERMAISES.xlsx,ofertas/GESTAMP/GESTAMP SOFEDIT SERMAISES/26036 SOFEDIT SERMAISES/26036-Pilote M4L27 D7 d4.8 NC2-GESTAMP SOFEDIT SERMAISES.xlsx,.xlsx
quote,ofertas,26036 SOFEDIT SERMAISES,,,GESTAMP,26036,,,,DEVIS NON ARIBA NANOKER 2026-01-28.msg,ofertas/GESTAMP/GESTAMP SOFEDIT SERMAISES/26036 SOFEDIT SERMAISES/DEVIS NON ARIBA NANOKER 2026-01-28.msg,.msg
quote,ofertas,26035 GESTAMP STA ISABEL W75FIX8276,,,GESTAMP BRASIL,26035,,,,26035 Pin  M6 W75FIX8276 NC2-GESTAMP BRASIL STA. ISABEL.pdf,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26035 GESTAMP STA ISABEL W75FIX8276/26035 Pin  M6 W75FIX8276 NC2-GESTAMP BRASIL STA. ISABEL.pdf,.pdf
quote,ofertas,26035 GESTAMP STA ISABEL W75FIX8276,,,GESTAMP BRASIL,26035,,,,26035 Pin  M6 W75FIX8276 NC2-GESTAMP BRASIL STA. ISABEL.xlsx,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26035 GESTAMP STA ISABEL W75FIX8276/26035 Pin  M6 W75FIX8276 NC2-GESTAMP BRASIL STA. ISABEL.xlsx,.xlsx
quote,ofertas,26035 GESTAMP STA ISABEL W75FIX8276,,,GESTAMP BRASIL,26035,,,,ORÇAMENTO - NANOKER RESEARCH S.L..msg,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26035 GESTAMP STA ISABEL W75FIX8276/ORÇAMENTO - NANOKER RESEARCH S.L..msg,.msg
quote,ofertas,26035 GESTAMP STA ISABEL W75FIX8276,,,GESTAMP BRASIL,26035,,,,W75FIX8276 PIN M6_NK - v01.pdf,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26035 GESTAMP STA ISABEL W75FIX8276/W75FIX8276 PIN M6_NK - v01.pdf,.pdf
quote,ofertas,26053 GESTAMP STA ISABEL,,,GESTAMP BRASIL,26053,,,,26053. Pins W75FIX8276; W75FIX8272; W75FIX8273; W75FIX8274; W75FIX8275 NC2-GESTAMP BRASIL STA. ISABEL.pdf,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26053 GESTAMP STA ISABEL/26053. Pins W75FIX8276; W75FIX8272; W75FIX8273; W75FIX8274; W75FIX8275 NC2-GESTAMP BRASIL STA. ISABEL.pdf,.pdf
quote,ofertas,26053 GESTAMP STA ISABEL,,,GESTAMP BRASIL,26053,,,,26053. Pins W75FIX8276; W75FIX8272; W75FIX8273; W75FIX8274; W75FIX8275 NC2-GESTAMP BRASIL STA. ISABEL.xlsx,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26053 GESTAMP STA ISABEL/26053. Pins W75FIX8276; W75FIX8272; W75FIX8273; W75FIX8274; W75FIX8275 NC2-GESTAMP BRASIL STA. ISABEL.xlsx,.xlsx
quote,ofertas,26053 GESTAMP STA ISABEL,,,GESTAMP BRASIL,26053,,,,ORÇAMENTO - NANOKER RESEARCH S.L..msg,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26053 GESTAMP STA ISABEL/ORÇAMENTO - NANOKER RESEARCH S.L..msg,.msg
quote,ofertas,26054 GESTAMP STA ISABEL centrador,,,GESTAMP BRASIL,26054,,,,26054-PINO CERÁMICO Ø6.8 PROJ M6 NC-2-GESTAMP BRASIL STA. ISABEL.pdf,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26054 GESTAMP STA ISABEL centrador/26054-PINO CERÁMICO Ø6.8 PROJ M6 NC-2-GESTAMP BRASIL STA. ISABEL.pdf,.pdf
quote,ofertas,26054 GESTAMP STA ISABEL centrador,,,GESTAMP BRASIL,26054,,,,26054-PINO CERÁMICO Ø6.8 PROJ M6 NC-2-GESTAMP BRASIL STA. ISABEL.xlsx,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26054 GESTAMP STA ISABEL centrador/26054-PINO CERÁMICO Ø6.8 PROJ M6 NC-2-GESTAMP BRASIL STA. ISABEL.xlsx,.xlsx
quote,ofertas,26054 GESTAMP STA ISABEL centrador,,,GESTAMP BRASIL,26054,,,,Presupuesto del pin de cerámica - Gestamp Santa Isabel.msg,ofertas/GESTAMP BRASIL/GESTAMP STA. ISABEL/26054 GESTAMP STA ISABEL centrador/Presupuesto del pin de cerámica - Gestamp Santa Isabel.msg,.msg
quote,ofertas,26004 MOTTAZ INDUSTRIE,,,GMD STAMPING,26004,,,,26004-Meth centreur ecrou 8201037908-917 NC2-MOTTAZ INDUSTRIE.pdf,ofertas/GMD STAMPING/MOTTAZ INDUSTRIE/26004 MOTTAZ INDUSTRIE/26004-Meth centreur ecrou 8201037908-917 NC2-MOTTAZ INDUSTRIE.pdf,.pdf
quote,ofertas,26004 MOTTAZ INDUSTRIE,,,GMD STAMPING,26004,,,,26004-Meth centreur ecrou 8201037908-917 NC2-MOTTAZ INDUSTRIE.xlsx,ofertas/GMD STAMPING/MOTTAZ INDUSTRIE/26004 MOTTAZ INDUSTRIE/26004-Meth centreur ecrou 8201037908-917 NC2-MOTTAZ INDUSTRIE.xlsx,.xlsx
quote,ofertas,26004 MOTTAZ INDUSTRIE,,,GMD STAMPING,26004,,,,TR Demande de prix et délai.msg,ofertas/GMD STAMPING/MOTTAZ INDUSTRIE/26004 MOTTAZ INDUSTRIE/TR Demande de prix et délai.msg,.msg
quote,ofertas,26115 GROUPE IMI Morlot discos KA-EDM,,,GROUPE IMI,26115,,,,26115--Disc D40x4mm KA-EDM-GOUPE IMI.pdf,ofertas/GROUPE IMI/26115 GROUPE IMI Morlot discos KA-EDM/26115--Disc D40x4mm KA-EDM-GOUPE IMI.pdf,.pdf
quote,ofertas,26115 GROUPE IMI Morlot discos KA-EDM,,,GROUPE IMI,26115,,,,26115--Disc D40x4mm KA-EDM-GOUPE IMI.xlsx,ofertas/GROUPE IMI/26115 GROUPE IMI Morlot discos KA-EDM/26115--Disc D40x4mm KA-EDM-GOUPE IMI.xlsx,.xlsx
quote,ofertas,26115 GROUPE IMI Morlot discos KA-EDM,,,GROUPE IMI,26115,,,,New request for KAEDM.msg,ofertas/GROUPE IMI/26115 GROUPE IMI Morlot discos KA-EDM/New request for KAEDM.msg,.msg
quote,ofertas,26070 HIJOS DE JUAN GARAY pastillas,,,HIJOS DE JUAN GARAY,26070,,,,26070-Hileras D.36x6; D.36x7; D.36x8 KZM-HIJOS DE JUAN GARAY.pdf,ofertas/HIJOS DE JUAN GARAY/26070 HIJOS DE JUAN GARAY pastillas/26070-Hileras D.36x6; D.36x7; D.36x8 KZM-HIJOS DE JUAN GARAY.pdf,.pdf
quote,ofertas,26070 HIJOS DE JUAN GARAY pastillas,,,HIJOS DE JUAN GARAY,26070,,,,26070-Hileras D.36x6; D.36x7; D.36x8 KZM-HIJOS DE JUAN GARAY.xlsx,ofertas/HIJOS DE JUAN GARAY/26070 HIJOS DE JUAN GARAY pastillas/26070-Hileras D.36x6; D.36x7; D.36x8 KZM-HIJOS DE JUAN GARAY.xlsx,.xlsx
quote,ofertas,26070 HIJOS DE JUAN GARAY pastillas,,,HIJOS DE JUAN GARAY,26070,,,,Hilera D36d8 - v01.pdf,ofertas/HIJOS DE JUAN GARAY/26070 HIJOS DE JUAN GARAY pastillas/Hilera D36d8 - v01.pdf,.pdf
quote,ofertas,26070 HIJOS DE JUAN GARAY pastillas,,,HIJOS DE JUAN GARAY,26070,,,,RE Presentacion y envio catalogo de probeta de ensayo  crisol.msg,ofertas/HIJOS DE JUAN GARAY/26070 HIJOS DE JUAN GARAY pastillas/RE Presentacion y envio catalogo de probeta de ensayo  crisol.msg,.msg
quote,ofertas,26088 HIJOS DE JUAN GARAY bulon,,,HIJOS DE JUAN GARAY,26088,,,,26088-Bulon manual TH-991 KZY-HIJOS DE JUAN GARAY.pdf,ofertas/HIJOS DE JUAN GARAY/26088 HIJOS DE JUAN GARAY bulon/26088-Bulon manual TH-991 KZY-HIJOS DE JUAN GARAY.pdf,.pdf
quote,ofertas,26088 HIJOS DE JUAN GARAY bulon,,,HIJOS DE JUAN GARAY,26088,,,,26088-Bulon manual TH-991 KZY-HIJOS DE JUAN GARAY.xlsx,ofertas/HIJOS DE JUAN GARAY/26088 HIJOS DE JUAN GARAY bulon/26088-Bulon manual TH-991 KZY-HIJOS DE JUAN GARAY.xlsx,.xlsx
quote,ofertas,26088 HIJOS DE JUAN GARAY bulon,,,HIJOS DE JUAN GARAY,26088,,,,RV Bulón cerámico TSK0200980.msg,ofertas/HIJOS DE JUAN GARAY/26088 HIJOS DE JUAN GARAY bulon/RV Bulón cerámico TSK0200980.msg,.msg
quote,ofertas,25481 HUBLOT Si3N4,,,HUBLOT,25481,,,,25481-Discs Si3N4-HUBLOT.xlsx,ofertas/HUBLOT/26109 HUBLOT discos Si3N4-TiN/25481 HUBLOT Si3N4/25481-Discs Si3N4-HUBLOT.xlsx,.xlsx
quote,ofertas,25481 HUBLOT Si3N4,,,HUBLOT,26109,,,,ENQUIRY HUBLOT.msg,ofertas/HUBLOT/26109 HUBLOT discos Si3N4-TiN/25481 HUBLOT Si3N4/ENQUIRY HUBLOT.msg,.msg
quote,ofertas,26109 HUBLOT discos Si3N4-TiN,,,HUBLOT,26109,,,,26109-Discs Si3N4-TiN-HUBLOT.pdf,ofertas/HUBLOT/26109 HUBLOT discos Si3N4-TiN/26109-Discs Si3N4-TiN-HUBLOT.pdf,.pdf
quote,ofertas,26109 HUBLOT discos Si3N4-TiN,,,HUBLOT,26109,,,,26109-Discs Si3N4-TiN-HUBLOT.xlsx,ofertas/HUBLOT/26109 HUBLOT discos Si3N4-TiN/26109-Discs Si3N4-TiN-HUBLOT.xlsx,.xlsx
quote,ofertas,26109 HUBLOT discos Si3N4-TiN,,,HUBLOT,26109,,,,RE Samples for evaluation - update HUBLOT.msg,ofertas/HUBLOT/26109 HUBLOT discos Si3N4-TiN/RE Samples for evaluation - update HUBLOT.msg,.msg
quote,ofertas,26081 HYLSA pines,,,HYLSA,26081,,,,Request quote Welding and positioning pins.msg,ofertas/HYLSA/26081 HYLSA pines/Request quote Welding and positioning pins.msg,.msg
quote,ofertas,26090 ICN2,,,ICN2,26090,,,,26090-bandejas y tapas KA-ICN2-UB.pdf,ofertas/ICN2/26090 ICN2/26090-bandejas y tapas KA-ICN2-UB.pdf,.pdf
quote,ofertas,26090 ICN2,,,ICN2,26090,,,,26090-bandejas y tapas KA-ICN2-UB.xlsx,ofertas/ICN2/26090 ICN2/26090-bandejas y tapas KA-ICN2-UB.xlsx,.xlsx
quote,ofertas,26090 ICN2,,,ICN2,26090,,,,Request for quotation.msg,ofertas/ICN2/26090 ICN2/Request for quotation.msg,.msg
quote,ofertas,26042 ICV crisoles,,,ICV,26042,,,,26042-KAC-5075-ICV-CSIC.pdf,ofertas/ICV/26042 ICV crisoles/26042-KAC-5075-ICV-CSIC.pdf,.pdf
quote,ofertas,26042 ICV crisoles,,,ICV,26042,,,,26042-KAC-5075-ICV-CSIC.xlsx,ofertas/ICV/26042 ICV crisoles/26042-KAC-5075-ICV-CSIC.xlsx,.xlsx
quote,ofertas,26042 ICV crisoles,,,ICV,26042,,,,presupuesto cristoles.msg,ofertas/ICV/26042 ICV crisoles/presupuesto cristoles.msg,.msg
quote,ofertas,26076 IDOM Macor,,,IDOM CONSULTING,25526,,,,RE P105495 Solicitud de fabricación - Piezas de Macor NANOKER OFERTA N 25526 Actualizada.msg,ofertas/IDOM CONSULTING/26076 IDOM Macor/RE P105495 Solicitud de fabricación - Piezas de Macor NANOKER OFERTA N 25526 Actualizada.msg,.msg
quote,ofertas,26045 INCAR crisoles,,,INCAR,25045,,,,25045-2-Material de laboratorio KA997--INCAR.pdf,ofertas/INCAR/26045 INCAR crisoles/25045-2-Material de laboratorio KA997--INCAR.pdf,.pdf
quote,ofertas,26045 INCAR crisoles,,,INCAR,25045,,,,25045-2-Material de laboratorio KA997--INCAR.xlsx,ofertas/INCAR/26045 INCAR crisoles/25045-2-Material de laboratorio KA997--INCAR.xlsx,.xlsx
quote,ofertas,26045 INCAR crisoles,,,INCAR,25045,,,,25045-Material de laboratorio KA997-KA999-INCAR.pdf,ofertas/INCAR/26045 INCAR crisoles/25045-Material de laboratorio KA997-KA999-INCAR.pdf,.pdf
quote,ofertas,26045 INCAR crisoles,,,INCAR,25045,,,,25045-Material de laboratorio KA997-KA999-INCAR.xlsx,ofertas/INCAR/26045 INCAR crisoles/25045-Material de laboratorio KA997-KA999-INCAR.xlsx,.xlsx
quote,ofertas,26045 INCAR crisoles,,,INCAR,26045,,,,Presupuesto - material de alúmina de alta pureza.msg,ofertas/INCAR/26045 INCAR crisoles/Presupuesto - material de alúmina de alta pureza.msg,.msg
quote,ofertas,26075 INCAR bandejas KA999,,,INCAR,26075,,,,26075-Navecillas y bandeja KA999--INCAR.pdf,ofertas/INCAR/26075 INCAR bandejas KA999/26075-Navecillas y bandeja KA999--INCAR.pdf,.pdf
quote,ofertas,26075 INCAR bandejas KA999,,,INCAR,26075,,,,26075-Navecillas y bandeja KA999--INCAR.xlsx,ofertas/INCAR/26075 INCAR bandejas KA999/26075-Navecillas y bandeja KA999--INCAR.xlsx,.xlsx
quote,ofertas,26075 INCAR bandejas KA999,,,INCAR,26075,,,,INCAR - Material cerámico para laboratorio.msg,ofertas/INCAR/26075 INCAR bandejas KA999/INCAR - Material cerámico para laboratorio.msg,.msg
quote,ofertas,26075 INCAR bandejas KA999,,,INCAR,26075,,,,KASV-100.jpg,ofertas/INCAR/26075 INCAR bandejas KA999/KASV-100.jpg,.jpg
quote,ofertas,26075 INCAR bandejas KA999,,,INCAR,26075,,,,KASV-120.jpg,ofertas/INCAR/26075 INCAR bandejas KA999/KASV-120.jpg,.jpg
quote,ofertas,26094 INCAR tubos KA,,,INCAR,26094,,,,26094-Tubos D60x50x1000 KA--INCAR.pdf,ofertas/INCAR/26094 INCAR tubos KA/26094-Tubos D60x50x1000 KA--INCAR.pdf,.pdf
quote,ofertas,26094 INCAR tubos KA,,,INCAR,26094,,,,26094-Tubos D60x50x1000 KA--INCAR.xlsx,ofertas/INCAR/26094 INCAR tubos KA/26094-Tubos D60x50x1000 KA--INCAR.xlsx,.xlsx
quote,ofertas,26094 INCAR tubos KA,,,INCAR,26094,,,,Tubos cerámicos para hornos de alta temperatura.msg,ofertas/INCAR/26094 INCAR tubos KA/Tubos cerámicos para hornos de alta temperatura.msg,.msg
quote,ofertas,26113 INCAR bandejas,,,INCAR,26113,,,,26113-KAE-11055-30--INCAR.pdf,ofertas/INCAR/26113 INCAR bandejas/26113-KAE-11055-30--INCAR.pdf,.pdf
quote,ofertas,26113 INCAR bandejas,,,INCAR,26113,,,,26113-KAE-11055-30--INCAR.xlsx,ofertas/INCAR/26113 INCAR bandejas/26113-KAE-11055-30--INCAR.xlsx,.xlsx
quote,ofertas,26113 INCAR bandejas,,,INCAR,26113,,,,oferta.msg,ofertas/INCAR/26113 INCAR bandejas/oferta.msg,.msg
quote,ofertas,26058 INGEMEPLAS PLACAS,,,INGEMEPLAS,26058,,,,26058-Placas 100x100; 50x100; 25x100 KA-INGEMEPLAS.pdf,ofertas/INGEMEPLAS/26058 INGEMEPLAS PLACAS/26058-Placas 100x100; 50x100; 25x100 KA-INGEMEPLAS.pdf,.pdf
quote,ofertas,26058 INGEMEPLAS PLACAS,,,INGEMEPLAS,26058,,,,26058-Placas 100x100; 50x100; 25x100 KA-INGEMEPLAS.xlsx,ofertas/INGEMEPLAS/26058 INGEMEPLAS PLACAS/26058-Placas 100x100; 50x100; 25x100 KA-INGEMEPLAS.xlsx,.xlsx
quote,ofertas,26058 INGEMEPLAS PLACAS,,,INGEMEPLAS,26058,,,,INGEMEPLAS S.L. Petición de oferta (Ref P26-0563-IÑ).msg,ofertas/INGEMEPLAS/26058 INGEMEPLAS PLACAS/INGEMEPLAS S.L. Petición de oferta (Ref P26-0563-IÑ).msg,.msg
quote,ofertas,26097 INNOMAQ placas KA,,,INNOMAQ 21,26097,,,,26097-Placas 100x40x10 KA-INNOMAQ 21.pdf,ofertas/INNOMAQ 21/26097 INNOMAQ placas KA/26097-Placas 100x40x10 KA-INNOMAQ 21.pdf,.pdf
quote,ofertas,26097 INNOMAQ placas KA,,,INNOMAQ 21,26097,,,,26097-Placas 100x40x10 KA-INNOMAQ 21.xlsx,ofertas/INNOMAQ 21/26097 INNOMAQ placas KA/26097-Placas 100x40x10 KA-INNOMAQ 21.xlsx,.xlsx
quote,ofertas,26097 INNOMAQ placas KA,,,INNOMAQ 21,26097,,,,RE  Cotización placas de Alúmina.msg,ofertas/INNOMAQ 21/26097 INNOMAQ placas KA/RE  Cotización placas de Alúmina.msg,.msg
quote,ofertas,26097 INNOMAQ placas KA,,,INNOMAQ 21,26097,,,,Solicitud de oferta.msg,ofertas/INNOMAQ 21/26097 INNOMAQ placas KA/Solicitud de oferta.msg,.msg
quote,ofertas,"26048 INST, CATÁLISIS Y PETROL. crisoles",,,INST. DE CATÁLISIS Y PETROLEOQUIMICA,26048,,,,26048 Crisoles KA-INST. DE CATALISIS Y PETROQUIMICA.pdf,"ofertas/INST. DE CATÁLISIS Y PETROLEOQUIMICA/26048 INST, CATÁLISIS Y PETROL. crisoles/26048 Crisoles KA-INST. DE CATALISIS Y PETROQUIMICA.pdf",.pdf
quote,ofertas,"26048 INST, CATÁLISIS Y PETROL. crisoles",,,INST. DE CATÁLISIS Y PETROLEOQUIMICA,26048,,,,26048 Crisoles KA-INST. DE CATALISIS Y PETROQUIMICA.xlsx,"ofertas/INST. DE CATÁLISIS Y PETROLEOQUIMICA/26048 INST, CATÁLISIS Y PETROL. crisoles/26048 Crisoles KA-INST. DE CATALISIS Y PETROQUIMICA.xlsx",.xlsx
quote,ofertas,"26048 INST, CATÁLISIS Y PETROL. crisoles",,,INST. DE CATÁLISIS Y PETROLEOQUIMICA,26048,,,,Solicitud de presupuesto para pedido.msg,"ofertas/INST. DE CATÁLISIS Y PETROLEOQUIMICA/26048 INST, CATÁLISIS Y PETROL. crisoles/Solicitud de presupuesto para pedido.msg",.msg
quote,ofertas,26043 IONIX dies,,,IONIX,26043,,,,26043-Uniaxial Die Di60 KAiso-IONIX.pdf,ofertas/IONIX/26043 IONIX dies/26043-Uniaxial Die Di60 KAiso-IONIX.pdf,.pdf
quote,ofertas,26043 IONIX dies,,,IONIX,26043,,,,26043-Uniaxial Die Di60 KAiso-IONIX.xlsx,ofertas/IONIX/26043 IONIX dies/26043-Uniaxial Die Di60 KAiso-IONIX.xlsx,.xlsx
quote,ofertas,26043 IONIX dies,,,IONIX,26043,,,,FW Cylindrical Die.msg,ofertas/IONIX/26043 IONIX dies/FW Cylindrical Die.msg,.msg
quote,ofertas,26029 ITEN crisoles,,,ITEN,26029,,,,26029-KA labware-ITEN FRANCE.pdf,ofertas/ITEN/26029 ITEN crisoles/26029-KA labware-ITEN FRANCE.pdf,.pdf
quote,ofertas,26029 ITEN crisoles,,,ITEN,26029,,,,26029-KA labware-ITEN FRANCE.xlsx,ofertas/ITEN/26029 ITEN crisoles/26029-KA labware-ITEN FRANCE.xlsx,.xlsx
quote,ofertas,26029 ITEN crisoles,,,ITEN,26029,,,,RE Order#13583.msg,ofertas/ITEN/26029 ITEN crisoles/RE Order#13583.msg,.msg
